text,label,language,text_translated,language_translated
President Trump meets with Fed Chairman Powell to discuss economy,2,en,President Trump meets with Fed Chairman Powell to discuss economy,en
Press release on the Monetary Council meeting of 7 April 2020 #economy #MarketScreener https://t.co/vSMuCNmMuE https://t.co/13ghOSot3X,2,en,Press release on the Monetary Council meeting of 7 April 2020 #economy #MarketScreener https://t.co/vSMuCNmMuE https://t.co/13ghOSot3X,en
Property Lenders Surge After India Central Bank Eases Cash Rules,2,en,Property Lenders Surge After India Central Bank Eases Cash Rules,en
QE Infinity: So It Begins. https://t.co/HppY8KK3fV #business #stocks #stockmarket,2,en,QE Infinity: So It Begins. https://t.co/HppY8KK3fV #business #stocks #stockmarket,en
Rate futures surge as coronavirus seen pushing Fed to ease https://t.co/Fi8x6k42Ap https://t.co/MPjtg6wicr,2,en,Rate futures surge as coronavirus seen pushing Fed to ease https://t.co/Fi8x6k42Ap https://t.co/MPjtg6wicr,en
Read the latest FOMC statement https://t.co/VCPbCo6m61,2,en,Read the latest FOMC statement https://t.co/VCPbCo6m61,en
"Regional Fed leaders favored holding rates steady for now, but that any worsening of novel coronavirus could affect… https://t.co/tcZzqWkz52",2,en,"Regional Fed leaders favored holding rates steady for now, but that any worsening of novel coronavirus could affect… https://t.co/tcZzqWkz52",en
Rise of the intangibles is pushing down on central bank rates - BoE's Haskel https://t.co/3gYMZ51yzI https://t.co/yFeH07V30c,2,en,Rise of the intangibles is pushing down on central bank rates - BoE's Haskel https://t.co/3gYMZ51yzI https://t.co/yFeH07V30c,en
Robert Kaplan Says Fed Should Hold Barring ‘Material’ Change in Outlook,2,en,Robert Kaplan Says Fed Should Hold Barring ‘Material’ Change in Outlook,en
"Russia Delivers Sixth Straight Rate Cut, Signals Further Easing",2,en,"Russia Delivers Sixth Straight Rate Cut, Signals Further Easing",en
"Russian and Romanian Rate Decisions, Commodity Chaos: Eco Day",2,en,"Russian and Romanian Rate Decisions, Commodity Chaos: Eco Day",en
Saudi Arabian Monetary Agency : SAMA Licenses HalalaH and BayanPay Companies #SaudiArabianMonetaryAgency #economy… https://t.co/mCmqEEmaP0,2,en,Saudi Arabian Monetary Agency : SAMA Licenses HalalaH and BayanPay Companies #SaudiArabianMonetaryAgency #economy… https://t.co/mCmqEEmaP0,en
SBI Cuts MCLR-Based Lending Rates By 5 Basis Points Across Tenors,2,en,SBI Cuts MCLR-Based Lending Rates By 5 Basis Points Across Tenors,en
Sizing Up the Fed's Historic Coronavirus Crisis Intervention #Samp;P500 #economy #MarketScreener… https://t.co/o4qzaZPUeG,2,en,Sizing Up the Fed's Historic Coronavirus Crisis Intervention #Samp;P500 #economy #MarketScreener… https://t.co/o4qzaZPUeG,en
South African Reserve Bank : Regulatory relief measures and guidance to the banking sector...… https://t.co/kXm8dScZTn,2,en,South African Reserve Bank : Regulatory relief measures and guidance to the banking sector...… https://t.co/kXm8dScZTn,en
St. Louis Fed President Jim Bullard recommends declaring a  “National Pandemic Adjustment Period' and discusses thre… https://t.co/o942U7BKPI,2,en,St. Louis Fed President Jim Bullard recommends declaring a  “National Pandemic Adjustment Period' and discusses thre… https://t.co/o942U7BKPI,en
"Stock market live updates: Former Federal Reserve Chair Janet Yellen said the economy is in the throes of an ""absol… https://t.co/2xqOHCLmEe",2,en,"Stock market live updates: Former Federal Reserve Chair Janet Yellen said the economy is in the throes of an ""absol… https://t.co/2xqOHCLmEe",en
Stock Market Update: President Trump meets with Fed Chair Powell,2,en,Stock Market Update: President Trump meets with Fed Chair Powell,en
"Sweden's Riksbank underscores its commitment to zero interest rates, despite cutting its inflation forecast https://t.co/cqDzr8JVZ9",2,en,"Sweden's Riksbank underscores its commitment to zero interest rates, despite cutting its inflation forecast https://t.co/cqDzr8JVZ9",en
"Swedish central bank set to keep rates steady on Feb. 12, and through 2021: Reuters Poll",2,en,"Swedish central bank set to keep rates steady on Feb. 12, and through 2021: Reuters Poll",en
Thailand's central bank faces a fresh battle to contain the baht's strength,2,en,Thailand's central bank faces a fresh battle to contain the baht's strength,en
The Bank of England is launching an extra weekly liquidity facility after banks' demand for cash soared at its regu… https://t.co/N8q2VXLg5u,2,en,The Bank of England is launching an extra weekly liquidity facility after banks' demand for cash soared at its regu… https://t.co/N8q2VXLg5u,en
"The Bank of Israel extends its pause in interest rates, surprising most economists https://t.co/8lydT0Ph6e",2,en,"The Bank of Israel extends its pause in interest rates, surprising most economists https://t.co/8lydT0Ph6e",en
The ECB dived into the fight to save the economy with 34 billion euros of bond purchases last week https://t.co/JNSEDvs9lt,2,en,The ECB dived into the fight to save the economy with 34 billion euros of bond purchases last week https://t.co/JNSEDvs9lt,en
The ECB ramped up its government bond buying program even before it boosted quantitative easing by an extra $805 bi… https://t.co/bYKZM2CTjP,2,en,The ECB ramped up its government bond buying program even before it boosted quantitative easing by an extra $805 bi… https://t.co/bYKZM2CTjP,en
The ECB will accept junk-rated Greek government bonds as collateral as part of wide-ranging measures to ease lender… https://t.co/8Kx1J07gTl,2,en,The ECB will accept junk-rated Greek government bonds as collateral as part of wide-ranging measures to ease lender… https://t.co/8Kx1J07gTl,en
"The ECB will probably decide to take better account of home costs in its inflation measure, but there's unlikely to… https://t.co/Kg9elTbD90",2,en,"The ECB will probably decide to take better account of home costs in its inflation measure, but there's unlikely to… https://t.co/Kg9elTbD90",en
The Fed and the Treasury will start buying debt issued by banks that lend through the government's small businesses… https://t.co/ZE7SV2CCmR,2,en,The Fed and the Treasury will start buying debt issued by banks that lend through the government's small businesses… https://t.co/ZE7SV2CCmR,en
The Fed and Treasury Department are planning to launch a program to buy loans that financial firms make through the… https://t.co/DUUAXs3yzq,2,en,The Fed and Treasury Department are planning to launch a program to buy loans that financial firms make through the… https://t.co/DUUAXs3yzq,en
"The Fed announced a massive second wave of initiatives to support the U.S. economy, many specifically targeting com… https://t.co/6wgz15jypX",2,en,"The Fed announced a massive second wave of initiatives to support the U.S. economy, many specifically targeting com… https://t.co/6wgz15jypX",en
"The Fed announced new programs to help markets, the NYSE begins trading remotely today, and Trump activated the Nat… https://t.co/6QWlnqOWDy",2,en,"The Fed announced new programs to help markets, the NYSE begins trading remotely today, and Trump activated the Nat… https://t.co/6QWlnqOWDy",en
The Fed Faces a Housing Conundrum,2,en,The Fed Faces a Housing Conundrum,en
The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/BpEqm1utJ9,2,en,The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/BpEqm1utJ9,en
The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/RxmrkDKQOa,2,en,The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/RxmrkDKQOa,en
The Fed is going to buy ETFs. What does it mean? https://t.co/t0Gh4NVwfQ,2,en,The Fed is going to buy ETFs. What does it mean? https://t.co/t0Gh4NVwfQ,en
The Fed Is Now Buying Investment Grade Bond ETFs Like LQD  https://t.co/ZQC24DFN3L,2,en,The Fed Is Now Buying Investment Grade Bond ETFs Like LQD  https://t.co/ZQC24DFN3L,en
"The Fed is on hold for now, but it might not take much to change that",2,en,"The Fed is on hold for now, but it might not take much to change that",en
The Fed may be about to get a lot more involved in the bond market (via @bopinion) https://t.co/WxC8AWRRaS,2,en,The Fed may be about to get a lot more involved in the bond market (via @bopinion) https://t.co/WxC8AWRRaS,en
The Fed plans to lend directly to companies outside the banking system. Former Fed Governor Narayana Kocherlakota s… https://t.co/WIJjtKBYJD,2,en,The Fed plans to lend directly to companies outside the banking system. Former Fed Governor Narayana Kocherlakota s… https://t.co/WIJjtKBYJD,en
The Fed Says 'Helicopter Money' Is Here. https://t.co/JRqmtSRtbf #stocks #business #stockmarket,2,en,The Fed Says 'Helicopter Money' Is Here. https://t.co/JRqmtSRtbf #stocks #business #stockmarket,en
The Fed sidesteps a bickering Congress with sweeping rescue plan https://t.co/SBxYPhDR2q,2,en,The Fed sidesteps a bickering Congress with sweeping rescue plan https://t.co/SBxYPhDR2q,en
The Fed took the lid off QE. Here's how the central bank has been responding to the coronavirus crisis… https://t.co/z51VeD10Tb,2,en,The Fed took the lid off QE. Here's how the central bank has been responding to the coronavirus crisis… https://t.co/z51VeD10Tb,en
The Fed will create a new facility to help speed support to small businesses through the government's coronavirus s… https://t.co/M22EUfsoP9,2,en,The Fed will create a new facility to help speed support to small businesses through the government's coronavirus s… https://t.co/M22EUfsoP9,en
The Fed will launch a barrage of programs aimed at helping markets function more efficiently in the wake of the cor… https://t.co/kSh6hJKgyo,2,en,The Fed will launch a barrage of programs aimed at helping markets function more efficiently in the wake of the cor… https://t.co/kSh6hJKgyo,en
The Fed’s interventions are aimed at ensuring that the financial system has enough liquidity and that short-term bo… https://t.co/cwaCeyj97h,2,en,The Fed’s interventions are aimed at ensuring that the financial system has enough liquidity and that short-term bo… https://t.co/cwaCeyj97h,en
The Federal Reserve assured the nation that the Central Bank has an essentially limitless ability to provide liquid… https://t.co/43Z7zVmKtL,2,en,The Federal Reserve assured the nation that the Central Bank has an essentially limitless ability to provide liquid… https://t.co/43Z7zVmKtL,en
The Federal Reserve Bank of New York added liquidity to financial markets Thursday in what is effectively a short-t… https://t.co/XWjrSLEXbj,2,en,The Federal Reserve Bank of New York added liquidity to financial markets Thursday in what is effectively a short-t… https://t.co/XWjrSLEXbj,en
The Federal Reserve is signaling it will do whatever it takes to save the coronavirus-ravaged American economy from… https://t.co/EB9feds0vx,2,en,The Federal Reserve is signaling it will do whatever it takes to save the coronavirus-ravaged American economy from… https://t.co/EB9feds0vx,en
"The Federal Reserve is wading into the $3.9 trillion municipal-bond market. 

But the central bank still has more l… https://t.co/CVR76uG6LQ",2,en,"The Federal Reserve is wading into the $3.9 trillion municipal-bond market. 

But the central bank still has more l… https://t.co/CVR76uG6LQ",en
The Federal Reserve on Monday announced a massive second wave of initiatives to support a shuttered U.S. economy https://t.co/24MqL6jTmM,2,en,The Federal Reserve on Monday announced a massive second wave of initiatives to support a shuttered U.S. economy https://t.co/24MqL6jTmM,en
The Federal Reserve on Monday once again stepped in to shore up the lending market as it rolled out an array of pro… https://t.co/9U9ndPky3a,2,en,The Federal Reserve on Monday once again stepped in to shore up the lending market as it rolled out an array of pro… https://t.co/9U9ndPky3a,en
The Federal Reserve on Monday rolled out an extraordinary array of programs to backstop an economy reeling from res… https://t.co/uCAEJ41Rzs,2,en,The Federal Reserve on Monday rolled out an extraordinary array of programs to backstop an economy reeling from res… https://t.co/uCAEJ41Rzs,en
"The Federal Reserve took more extraordinary measures to keep the economy from seizing up, but it can't soften the b… https://t.co/SsvXAyhVr3",2,en,"The Federal Reserve took more extraordinary measures to keep the economy from seizing up, but it can't soften the b… https://t.co/SsvXAyhVr3",en
The Fed's Emergence as a Power Player Poses New Risks to Its Independence #economy #MarketScreener… https://t.co/hwe3xwwGma,2,en,The Fed's Emergence as a Power Player Poses New Risks to Its Independence #economy #MarketScreener… https://t.co/hwe3xwwGma,en
"The IMF has three main roles: economic policy advice, lending, and capacity development. How did we serve our 189 m… https://t.co/XreOyj15Bu",2,en,"The IMF has three main roles: economic policy advice, lending, and capacity development. How did we serve our 189 m… https://t.co/XreOyj15Bu",en
The IMF is providing emergency financial assistance to member countries facing the economic impact of the #COVID19… https://t.co/Vu7rLIfpN7,2,en,The IMF is providing emergency financial assistance to member countries facing the economic impact of the #COVID19… https://t.co/Vu7rLIfpN7,en
The IMF may launch a new program that could back up the Fed's campaign to keep dollars flowing in the global economy https://t.co/wOOa8e7wX6,2,en,The IMF may launch a new program that could back up the Fed's campaign to keep dollars flowing in the global economy https://t.co/wOOa8e7wX6,en
The IMF says that Uganda will spend as much as a fifth of government revenue on interest payments https://t.co/upwkLxCclO,2,en,The IMF says that Uganda will spend as much as a fifth of government revenue on interest payments https://t.co/upwkLxCclO,en
"The man about to become Britain's top central banker says the U.K. should be free to change its own rules, ahead of… https://t.co/K7CYXMDfaf",2,en,"The man about to become Britain's top central banker says the U.K. should be free to change its own rules, ahead of… https://t.co/K7CYXMDfaf",en
"The New York Fed said it will shrink its repurchase agreement operations further, starting with Friday's overnight… https://t.co/eAhxhyAocY",2,en,"The New York Fed said it will shrink its repurchase agreement operations further, starting with Friday's overnight… https://t.co/eAhxhyAocY",en
